ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Caff,Choc,Coke,Ecstasy,Heroin,LSD,Mushrooms,Nicotine,Benzos
1620,45-54,M,Masters degree,Bangladesh,Ntribe,0.13606,-0.69509,-0.17779,-0.76096,-0.27607,-0.71126,-0.84637,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL6,CL0
1621,35-44,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.79151,0.47617,-0.01928,0.13136,0.12331,-0.21712,0.07987,CL5,CL6,CL5,CL2,CL2,CL0,CL1,CL2,CL2,CL3
1622,35-44,F,Professional certificate/ diploma,Bangladesh,Ntribe,-0.79151,0.32197,-1.27553,0.76096,0.7583,-1.37983,-1.18084,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL6,CL0
1623,25-34,F,Professional certificate/ diploma,Bangladesh,Ntribe,-1.43907,0.63779,-1.42424,0.59042,0.58489,-1.37983,-1.18084,CL5,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL2,CL0
1624,25-34,F,Masters degree,Bangladesh,Ntribe,-1.86962,1.2861,-1.27553,-0.15487,1.46191,-1.37983,-2.07848,CL4,CL6,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL3
1625,25-34,F,Masters degree,Bangladesh,Ntribe,0.62967,0.00332,-0.01928,0.76096,-0.00665,-1.37983,-0.52593,CL3,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1626,45-54,F,Professional certificate/ diploma,Bangladesh,Ntribe,0.13606,-0.15487,-0.84732,0.28783,0.58489,0.52975,-0.52593,CL2,CL6,CL6,CL0,CL0,CL0,CL1,CL0,CL1,CL2
1627,35-44,F,University degree,Bangladesh,Ntribe,-0.14882,0.47617,0.88309,-1.07533,-1.0145,0.19268,0.40148,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0
1628,35-44,F,Professional certificate/ diploma,Bangladesh,Ntribe,-2.21844,0.47617,-0.17779,2.75696,1.13407,-0.71126,-0.84637,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL0
1629,35-44,M,Professional certificate/ diploma,Bangladesh,Ntribe,1.60383,0.16767,-0.45174,-0.01729,1.81175,1.29221,1.92173,CL6,CL6,CL4,CL0,CL0,CL0,CL1,CL1,CL1,CL0
1630,45-54,F,Professional certificate/ diploma,Bangladesh,Ntribe,-0.34799,0.32197,-0.84732,-0.30172,0.41594,0.88113,0.40148,CL5,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1631,18-24,F,Left school at 18 years,Bangladesh,Ntribe,0.04257,-1.37639,-1.27553,-0.01729,-0.00665,-1.37983,-2.07848,CL4,CL5,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1632,55-64,M,Left school before 16 years,Bangladesh,Ntribe,-1.43907,0.00332,-1.68062,0.43852,0.58489,-0.71126,-0.52593,CL5,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1633,45-54,F,Professional certificate/ diploma,Bangladesh,Ntribe,0.04257,0.63779,-1.68062,-1.07533,-0.00665,-0.71126,-1.18084,CL4,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL6,CL0
1634,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.8399,-1.23177,0.14143,-1.47955,-1.0145,0.88113,1.2247,CL5,CL6,CL0,CL0,CL0,CL0,CL4,CL0,CL5,CL0
1635,45-54,F,Left school at 16 years,Bangladesh,Ntribe,0.22393,-0.57545,-0.71727,0.28783,0.41594,-0.71126,-0.52593,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL2
1636,45-54,F,Professional certificate/ diploma,Bangladesh,Ntribe,-0.05188,0.16767,-0.97631,-0.15487,-0.27607,0.19268,-1.18084,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL6,CL2
1637,35-44,F,Professional certificate/ diploma,Bangladesh,Ntribe,0.31287,0.63779,-0.58331,0.59042,0.12331,0.52975,0.07987,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL2
1638,45-54,F,Professional certificate/ diploma,Bangladesh,Ntribe,1.02119,0.00332,-0.17779,0.94156,0.93949,0.19268,-0.84637,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL4
1639,25-34,F,Masters degree,Bangladesh,Ntribe,-1.69163,0.47617,-1.42424,-0.30172,1.13407,-1.37983,-0.84637,CL4,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1640,45-54,F,Professional certificate/ diploma,Bangladesh,Ntribe,0.04257,-0.80615,-0.01928,0.43852,-0.14277,-0.71126,-0.84637,CL3,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1641,25-34,F,Masters degree,Bangladesh,Ntribe,-0.67825,-0.15487,-0.71727,0.76096,0.25953,-0.21712,-0.21575,CL3,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0
1642,45-54,M,Left school at 16 years,Bangladesh,Ntribe,0.04257,1.11406,-0.31776,-0.01729,-0.14277,-0.21712,-0.52593,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL1
1643,35-44,M,Professional certificate/ diploma,Bangladesh,Ntribe,0.04257,-0.94779,0.14143,0.94156,0.58489,-1.37983,-1.54858,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0
1644,35-44,M,Professional certificate/ diploma,Bangladesh,Ntribe,0.82562,-0.80615,-0.58331,0.43852,-0.40581,0.19268,0.40148,CL5,CL6,CL4,CL0,CL0,CL0,CL1,CL1,CL1,CL2
1645,25-34,F,Masters degree,Bangladesh,Ntribe,-0.67825,0.47617,-0.17779,0.76096,1.46191,-0.21712,-0.52593,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1646,25-34,F,University degree,Bangladesh,Ntribe,-0.14882,-0.30033,-0.84732,-0.30172,1.46191,-0.71126,-0.21575,CL3,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0
1647,25-34,F,University degree,Bangladesh,Ntribe,0.04257,1.58487,1.24033,1.2861,0.58489,1.29221,0.40148,CL5,CL5,CL4,CL0,CL0,CL0,CL0,CL1,CL1,CL0
1648,55-64,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-1.69163,-1.23177,-0.84732,-1.47955,-0.40581,-0.71126,0.7654,CL4,CL6,CL4,CL1,CL0,CL0,CL1,CL1,CL6,CL1
1649,18-24,M,University degree,Bangladesh,Ntribe,0.22393,-1.23177,0.29338,-0.45321,-1.13788,0.19268,-1.18084,CL5,CL5,CL5,CL3,CL0,CL6,CL3,CL3,CL6,CL4
1650,25-34,F,Doctorate degree,Bangladesh,Ntribe,-0.79151,0.96248,-0.31776,1.81866,1.46191,-0.71126,0.07987,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL2,CL0
1651,55-64,M,Left school at 16 years,Bangladesh,Ntribe,0.31287,-0.30033,-0.71727,-1.6209,0.41594,-0.21712,-1.18084,CL5,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1652,35-44,F,University degree,Bangladesh,Ntribe,-0.79151,1.11406,-1.82919,0.76096,0.93949,-0.71126,-1.54858,CL5,CL6,CL5,CL0,CL1,CL0,CL1,CL0,CL0,CL0
1653,18-24,F,University degree,Bangladesh,Ntribe,1.72012,-1.23177,-0.71727,-0.60633,0.12331,-1.37983,0.40148,CL4,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL2,CL0
1654,25-34,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-1.69163,0.16767,-0.31776,-0.45321,0.93949,-0.21712,0.07987,CL3,CL5,CL5,CL3,CL0,CL3,CL0,CL0,CL5,CL3
1655,18-24,M,Professional certificate/ diploma,Bangladesh,Ntribe,-0.14882,0.80523,2.44904,0.43852,-0.00665,1.29221,1.2247,CL4,CL6,CL3,CL2,CL3,CL0,CL3,CL2,CL6,CL0
1656,45-54,F,University degree,Bangladesh,Ntribe,-2.21844,0.63779,0.29338,0.13136,0.41594,-1.37983,-0.84637,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1657,35-44,F,Professional certificate/ diploma,Bangladesh,Ntribe,1.60383,0.16767,2.15324,-1.34289,-1.38502,1.86203,1.92173,CL3,CL5,CL6,CL4,CL3,CL2,CL2,CL3,CL6,CL3
1658,18-24,F,Left school before 16 years,Bangladesh,Ntribe,-0.67825,-0.15487,-0.31776,1.61108,-0.27607,-0.71126,0.40148,CL2,CL6,CL5,CL0,CL2,CL0,CL0,CL0,CL1,CL0
1659,25-34,M,Professional certificate/ diploma,Bangladesh,Ntribe,-0.67825,1.11406,-0.01928,0.43852,-0.14277,0.88113,0.7654,CL5,CL6,CL6,CL4,CL4,CL0,CL0,CL2,CL6,CL3
1660,25-34,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-1.05308,0.00332,-0.31776,0.43852,-0.78155,0.19268,0.40148,CL4,CL6,CL6,CL3,CL3,CL0,CL0,CL2,CL4,CL0
1661,25-34,F,Doctorate degree,Bangladesh,Ntribe,0.04257,0.47617,0.44585,0.76096,-0.14277,1.86203,1.2247,CL5,CL6,CL6,CL3,CL3,CL0,CL2,CL2,CL6,CL4
1662,25-34,F,University degree,Bangladesh,Ntribe,-0.58016,0.47617,-0.71727,2.03972,0.93949,0.19268,-0.21575,CL5,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1663,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.04257,0.96248,1.65653,-0.60633,0.12331,1.86203,1.2247,CL4,CL6,CL6,CL0,CL3,CL0,CL3,CL0,CL3,CL3
1664,25-34,F,Doctorate degree,Bangladesh,Ntribe,0.13606,-0.43999,-1.55521,-0.01729,0.93949,-1.37983,-1.54858,CL3,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL2
1665,35-44,M,Professional certificate/ diploma,Bangladesh,Ntribe,0.62967,-1.09207,-0.84732,-0.91699,0.41594,0.19268,0.40148,CL3,CL6,CL6,CL0,CL0,CL0,CL1,CL1,CL6,CL1
1666,35-44,F,University degree,Bangladesh,Ntribe,-1.1943,-0.57545,-0.71727,0.43852,0.93949,0.88113,0.7654,CL4,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1667,45-54,M,University degree,Bangladesh,Ntribe,0.62967,-0.80615,-1.82919,-1.07533,0.12331,-0.71126,-0.84637,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL0
1668,55-64,M,University degree,Bangladesh,Ntribe,0.62967,-0.43999,1.24033,0.94156,-1.13788,-0.71126,-0.21575,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1669,25-34,F,University degree,Bangladesh,Ntribe,-0.58016,0.16767,-0.58331,0.76096,-1.13788,-0.21712,0.07987,CL3,CL6,CL5,CL0,CL0,CL0,CL0,CL2,CL1,CL0
1670,25-34,M,Professional certificate/ diploma,Bangladesh,Ntribe,-1.05308,0.47617,0.88309,0.43852,0.7583,-0.71126,-0.21575,CL3,CL6,CL5,CL0,CL4,CL0,CL3,CL2,CL4,CL0
1671,45-54,M,Professional certificate/ diploma,Bangladesh,Ntribe,-0.46725,0.16767,-1.42424,-0.30172,2.33337,-0.71126,-1.18084,CL5,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL2
1672,35-44,M,Professional certificate/ diploma,Bangladesh,Ntribe,-0.79151,1.11406,-2.09015,-0.30172,-0.52745,-0.21712,-1.18084,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL4
1673,25-34,F,University degree,Bangladesh,Ntribe,2.28554,-2.11437,-0.97631,1.11406,-0.65253,-1.37983,-0.84637,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL3
1674,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.37297,0.00332,-0.01928,0.76096,-0.27607,0.19268,-0.21575,CL5,CL6,CL5,CL0,CL6,CL0,CL4,CL3,CL6,CL4
1675,45-54,F,Professional certificate/ diploma,Bangladesh,Ntribe,-0.24649,0.80523,-1.68062,1.2861,1.13407,-0.71126,-1.54858,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0
1676,18-24,F,University degree,Bangladesh,Ntribe,0.13606,0.63779,-0.01928,-2.21844,1.63088,0.19268,0.40148,CL3,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1677,18-24,F,University degree,Bangladesh,Ntribe,-0.05188,1.2861,-0.71727,0.43852,0.41594,-0.71126,-0.52593,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0
1678,45-54,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.24649,1.58487,-0.84732,1.2861,0.58489,-0.71126,-0.84637,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL2
1679,45-54,M,Professional certificate/ diploma,Bangladesh,Ntribe,-0.46725,0.47617,-1.11902,-0.76096,-0.14277,-0.21712,0.7654,CL5,CL6,CL4,CL0,CL0,CL0,CL0,CL2,CL2,CL1
1680,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.13606,-1.6334,-0.01928,0.43852,-1.5184,-0.21712,-0.21575,CL4,CL6,CL5,CL3,CL2,CL0,CL3,CL2,CL6,CL0
1681,25-34,M,University degree,Bangladesh,Ntribe,0.52135,-2.21069,0.44585,0.76096,0.25953,-0.21712,1.92173,CL5,CL6,CL6,CL0,CL0,CL0,CL2,CL3,CL3,CL5
1682,18-24,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.37297,-2.03972,0.88309,-0.01729,-1.13788,-0.21712,0.40148,CL4,CL6,CL6,CL0,CL3,CL0,CL0,CL4,CL4,CL3
1683,35-44,F,Professional certificate/ diploma,Bangladesh,Ntribe,-1.05308,0.63779,-0.45174,0.59042,0.58489,-0.21712,-0.21575,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1684,25-34,F,Professional certificate/ diploma,Bangladesh,Ntribe,1.49158,-2.32338,-1.11902,2.03972,-0.27607,-0.71126,-1.54858,CL6,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL5
1685,25-34,F,Masters degree,Bangladesh,Ntribe,0.13606,0.96248,1.65653,0.43852,-0.27607,0.52975,0.07987,CL6,CL6,CL5,CL0,CL0,CL0,CL4,CL3,CL0,CL0
1686,35-44,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.02119,-1.50796,-0.84732,-1.47955,-0.00665,-1.37983,-0.52593,CL6,CL6,CL4,CL1,CL1,CL1,CL1,CL1,CL3,CL2
1687,25-34,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.98437,-1.7625,0.14143,1.45039,-0.89891,0.19268,-0.52593,CL3,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL6,CL0
1688,25-34,F,Doctorate degree,Bangladesh,Ntribe,-1.43907,0.80523,-0.01928,2.46262,-0.27607,-0.21712,-0.21575,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1689,25-34,F,University degree,Bangladesh,Ntribe,0.73545,-0.30033,-0.31776,0.43852,-0.40581,-1.37983,-0.21575,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL2
1690,25-34,F,University degree,Bangladesh,Ntribe,-0.46725,0.80523,-0.97631,1.45039,1.13407,-1.37983,-1.18084,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1691,45-54,M,Masters degree,Bangladesh,Ntribe,-0.92104,-0.30033,-0.01928,-0.30172,-0.40581,1.29221,-0.21575,CL6,CL6,CL5,CL2,CL0,CL0,CL0,CL0,CL6,CL2
1692,35-44,M,Professional certificate/ diploma,Bangladesh,Ntribe,-0.46725,0.63779,-0.17779,-0.15487,-0.65253,0.88113,-0.21575,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0
1693,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.13606,-1.7625,-0.45174,0.28783,-0.40581,-0.71126,-0.52593,CL3,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL5
1694,55-64,M,Doctorate degree,Bangladesh,Ntribe,-1.1943,0.00332,0.7233,-1.21213,1.13407,-0.21712,0.07987,CL6,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL6,CL1
1695,45-54,F,University degree,Bangladesh,Ntribe,0.62967,-0.57545,0.7233,-0.15487,0.41594,0.52975,-0.84637,CL4,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL2
1696,25-34,F,Masters degree,Bangladesh,Ntribe,-1.69163,0.80523,0.7233,-0.15487,-0.00665,-0.21712,0.07987,CL6,CL6,CL0,CL2,CL0,CL0,CL0,CL0,CL4,CL3
1697,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,1.37297,-0.94779,2.15324,-1.772,-1.92173,1.86203,0.40148,CL4,CL6,CL6,CL2,CL2,CL0,CL0,CL2,CL4,CL4
1698,35-44,F,University degree,Bangladesh,Ntribe,1.98437,-0.80615,2.15324,0.76096,-0.00665,1.29221,1.92173,CL6,CL5,CL4,CL2,CL2,CL0,CL2,CL2,CL6,CL3
1699,25-34,F,Professional certificate/ diploma,Bangladesh,Ntribe,-0.58016,0.47617,-1.97495,0.28783,0.93949,-0.71126,-0.84637,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1700,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.34799,-0.69509,-0.58331,0.28783,-1.13788,-0.21712,-0.52593,CL6,CL5,CL6,CL2,CL2,CL3,CL5,CL2,CL4,CL2
1701,18-24,M,Left school at 18 years,Bangladesh,Ntribe,0.41667,0.16767,-0.01928,-0.91699,-0.89891,0.52975,0.07987,CL5,CL3,CL4,CL3,CL3,CL0,CL3,CL4,CL6,CL3
1702,55-64,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.62967,-1.7625,-1.11902,-0.76096,-1.78169,0.52975,0.07987,CL4,CL6,CL4,CL0,CL0,CL0,CL2,CL2,CL6,CL1
1703,18-24,M,University degree,Bangladesh,Ntribe,-0.92104,0.32197,-1.42424,-0.60633,1.81175,-0.21712,0.07987,CL4,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1704,18-24,F,Professional certificate/ diploma,Bangladesh,Ntribe,-0.46725,0.80523,-0.58331,0.94156,-0.14277,0.52975,-0.84637,CL5,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL6,CL0
1705,35-44,F,University degree,Bangladesh,Ntribe,-0.46725,0.96248,-0.84732,0.28783,1.13407,0.19268,-0.21575,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1706,45-54,F,University degree,Bangladesh,Ntribe,-1.05308,1.2861,-0.84732,0.94156,-0.14277,-0.21712,-0.52593,CL6,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1707,35-44,F,Left school at 18 years,Bangladesh,Ntribe,-0.79151,-0.80615,0.7233,-0.91699,0.25953,-0.71126,-0.21575,CL4,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1708,25-34,F,University degree,Bangladesh,Ntribe,0.04257,1.74091,0.58331,0.13136,-0.14277,1.29221,1.2247,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL2,CL6,CL0
1709,35-44,F,Masters degree,Bangladesh,Ntribe,-0.79151,0.63779,-0.84732,-1.07533,0.25953,-0.71126,-0.21575,CL5,CL6,CL5,CL2,CL2,CL1,CL1,CL1,CL6,CL2
1710,35-44,F,Doctorate degree,Bangladesh,Ntribe,-2.3436,1.74091,-0.01928,0.59042,2.63199,0.88113,-0.21575,CL4,CL6,CL6,CL1,CL1,CL0,CL0,CL1,CL4,CL0
1711,45-54,F,Left school at 16 years,Bangladesh,Ntribe,-0.05188,-0.30033,-1.68062,1.2861,1.46191,-1.37983,-1.18084,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1712,45-54,M,Professional certificate/ diploma,Bangladesh,Ntribe,1.23461,0.47617,0.58331,-0.76096,0.93949,-0.71126,-0.21575,CL1,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL2
1713,45-54,M,Masters degree,Bangladesh,Ntribe,-0.14882,0.80523,-0.58331,-0.76096,-0.89891,-0.21712,-0.52593,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1714,35-44,F,Masters degree,Bangladesh,Ntribe,0.41667,-0.80615,1.06238,0.76096,0.58489,-0.71126,-0.21575,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1715,45-54,M,Professional certificate/ diploma,Bangladesh,Ntribe,-1.1943,0.32197,-0.45174,-0.91699,0.12331,-0.21712,-0.52593,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL2,CL0
1716,25-34,F,University degree,Bangladesh,Ntribe,0.04257,-0.43999,-0.01928,0.94156,-1.38502,-0.71126,0.07987,CL5,CL5,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1717,25-34,F,University degree,Bangladesh,Ntribe,0.41667,1.11406,-1.11902,2.46262,1.30612,-1.37983,-1.54858,CL0,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1718,25-34,F,Left school at 18 years,Bangladesh,Ntribe,-0.46725,0.16767,-2.63199,0.59042,1.13407,0.52975,-0.84637,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1719,45-54,M,University degree,Bangladesh,Ntribe,-0.05188,1.11406,0.7233,0.94156,1.81175,1.29221,0.7654,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1720,55-64,M,Professional certificate/ diploma,Bangladesh,Ntribe,-2.05048,-0.15487,-1.42424,0.59042,0.41594,-0.21712,-0.84637,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1721,45-54,F,Professional certificate/ diploma,Bangladesh,Ntribe,-1.32828,0.16767,-0.58331,0.28783,0.58489,-1.37983,-0.84637,CL5,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1722,25-34,F,Left school at 16 years,Bangladesh,Ntribe,-1.1943,-1.23177,-2.21069,1.81866,0.58489,-2.55524,-2.07848,CL3,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1723,25-34,F,Masters degree,Bangladesh,Ntribe,0.13606,0.32197,0.58331,-0.76096,-0.52745,-2.55524,-0.84637,CL5,CL5,CL6,CL0,CL0,CL0,CL0,CL1,CL4,CL0
1724,18-24,F,Left school at 16 years,Bangladesh,Ntribe,-1.69163,0.32197,-1.82919,1.81866,0.7583,-0.21712,-1.18084,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0
1725,45-54,M,Masters degree,Bangladesh,Ntribe,-0.79151,-0.94779,-0.45174,-0.45321,-0.40581,-0.21712,-0.52593,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1726,18-24,M,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-2.21844,0.96248,-0.01928,0.13136,1.63088,-2.55524,-0.21575,CL4,CL6,CL6,CL0,CL4,CL0,CL0,CL0,CL3,CL2
1727,25-34,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.62967,-1.37639,-0.71727,-0.01729,-0.78155,-0.21712,0.7654,CL6,CL6,CL5,CL0,CL2,CL0,CL0,CL0,CL6,CL3
1728,45-54,M,Masters degree,Bangladesh,Ntribe,-0.34799,-0.30033,0.29338,-0.15487,0.12331,-0.21712,-0.21575,CL5,CL6,CL5,CL0,CL0,CL0,CL1,CL2,CL6,CL1
1729,25-34,M,Professional certificate/ diploma,Bangladesh,Ntribe,0.41667,-0.80615,-0.84732,-1.21213,1.30612,0.19268,-1.18084,CL4,CL6,CL6,CL2,CL2,CL0,CL0,CL0,CL6,CL0
1730,45-54,M,Professional certificate/ diploma,Bangladesh,Ntribe,-0.92104,-0.30033,-1.55521,-0.01729,0.12331,-1.37983,-1.54858,CL5,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1731,45-54,F,Professional certificate/ diploma,Bangladesh,Ntribe,-1.05308,0.80523,-0.58331,0.94156,1.46191,0.19268,0.07987,CL5,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL2,CL0
1732,25-34,F,Masters degree,Bangladesh,Ntribe,-2.42317,0.32197,-2.21069,2.03972,2.04506,-0.21712,-0.52593,CL5,CL6,CL5,CL0,CL0,CL0,CL1,CL0,CL0,CL0
1733,35-44,M,Professional certificate/ diploma,Bangladesh,Ntribe,-1.43907,0.96248,0.29338,1.2861,0.25953,-0.71126,0.7654,CL5,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1734,45-54,M,Professional certificate/ diploma,Bangladesh,Ntribe,-1.32828,-0.30033,-0.17779,0.43852,-0.00665,-0.21712,-0.52593,CL5,CL5,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1735,55-64,F,Left school before 16 years,Bangladesh,Ntribe,-0.14882,0.16767,-0.71727,0.94156,0.58489,-0.71126,-0.52593,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1
1736,25-34,F,Professional certificate/ diploma,Bangladesh,Ntribe,0.22393,0.00332,-0.45174,0.28783,-0.00665,-0.71126,-1.18084,CL4,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL2,CL0
1737,45-54,F,University degree,Bangladesh,Ntribe,-0.92104,0.32197,-0.58331,-0.15487,1.13407,-1.37983,#REF!,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1
1738,25-34,F,University degree,Bangladesh,Ntribe,1.49158,0.63779,0.88309,-1.6209,-0.00665,-1.37983,-1.18084,CL5,CL6,CL6,CL0,CL3,CL0,CL4,CL2,CL4,CL6
1739,35-44,M,University degree,Bangladesh,Ntribe,-1.55078,0.80523,1.06238,-0.60633,-0.52745,0.52975,0.7654,CL5,CL6,CL6,CL2,CL2,CL0,CL2,CL2,CL2,CL0
1740,35-44,F,Masters degree,Bangladesh,Ntribe,-0.58016,0.47617,-0.58331,-0.30172,0.93949,-0.21712,-0.84637,CL5,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1741,55-64,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,-0.46725,-0.94779,-1.42424,0.43852,-0.00665,-0.71126,-0.52593,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL0
1742,25-34,F,Left school at 16 years,Bangladesh,Ntribe,-1.86962,0.96248,-0.97631,2.23427,2.33337,-1.37983,-0.84637,CL4,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL6,CL6
1743,35-44,F,Masters degree,Bangladesh,Ntribe,-0.24649,-0.57545,-0.58331,0.13136,0.12331,-0.21712,-1.18084,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1744,45-54,F,"Some college or university, no certificate or degree",Bangladesh,Ntribe,0.13606,0.80523,0.44585,1.45039,-0.14277,0.19268,-0.21575,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL2
1745,18-24,M,University degree,Bangladesh,Ntribe,1.37297,-0.69509,2.90161,3.46436,-0.78155,0.88113,1.92173,CL5,CL2,CL6,CL0,CL3,CL0,CL3,CL3,CL6,CL6
